,Species,Start_Token_Species,End_Token_Species,Start_Index_Species,End_Index_Species,classId_Species,Sentence_Species,inAbstract300_Species,inAbstract500_Species,max_TFISF_Species,Sent_Start_Species,Document,AnnTxtFile,Location,Start_Token_Location,End_Token_Location,Start_Index_Location,End_Index_Location,classId_Location,Sentence_Location,inAbstract300_Location,inAbstract500_Location,max_TFISF_Location,Sent_Start_Location,AnnTxtFile_Location,Tagged_Relationship,Same_Sentence,Num_Tokens_Between,Num_Words_Between,Num_Verbs_Between,Num_Nouns_Between,Num_Preps_Between,Preposition_Between,Dependency_Steps
2217,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,McDonald Beach,3425,3427,19124,19138,e_4,"In penguin rookeries, sampling was conducted at pond, stream and snowbank edges, in areas between penguin mounds, and in guano-rich areas adjacent to penguin mounds Beaches were di- vided into areas close to and far from streams, and sampling was conducted over the width of the beach at three even intervals from the sea Samples were also taken near ponds at McDonald Beach and between Cinder and Alexander Hills (Fig 1)",0,0,4.951121166563848,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2822,1263,98,495,175,1,999
2218,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Alexander Hills,3431,3433,19162,19177,e_4,"In penguin rookeries, sampling was conducted at pond, stream and snowbank edges, in areas between penguin mounds, and in guano-rich areas adjacent to penguin mounds Beaches were di- vided into areas close to and far from streams, and sampling was conducted over the width of the beach at three even intervals from the sea Samples were also taken near ponds at McDonald Beach and between Cinder and Alexander Hills (Fig 1)",0,0,5.356586274672012,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2816,1257,98,495,174,1,999
2219,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,3590,3592,20005,20014,e_4,"soil samples were collected into plastic ziplock bags with a teaspoon, and a further scraping of the soil surface collected for salinity determination Soil samples were returned to the Cape Bird hut, where one was frozen and returned to New Zealand for chlorophyll-a and organic

carbon content determination, while the other was stored at outside

temperatures until processed (within 3 days of collection), when soil invertebrates were extracted using water ﬂotation and Baermann funnel techniques See Sinclair and Sjursen (2001) for details of invertebrate extraction, and soil chlorophyll-a, organic content and salinity determination Nematodes were identified according to Timm (1971)

Data analysis

Presence or absence of G. hodgsom' and S. mollz's in a location was determined by combining presence-absence data from both stone surveys in the field and soil samples Presence or absence of other

Table 1 Environmental variables recorded at each sampling location invertebrates was determined from soil extractions Records for all species of nematodes were combined for statistical analysis Inde- pendence of occurrence at locations by different invertebrate groups was tested using G tests on 2 X 2 contingency tables (Sokal and Rohlf 1981)",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2657,1123,84,452,155,1,999
2220,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,3983,3985,22166,22177,e_4,"This is the

Table 2 Invertebrates recorded at Cape Bird, Ross Island,

Antarctica during the present study

Taxon

No sites (/ 103)

",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2264,808,53,346,108,1,999
2221,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,3590,3592,20005,20014,e_4,"soil samples were collected into plastic ziplock bags with a teaspoon, and a further scraping of the soil surface collected for salinity determination Soil samples were returned to the Cape Bird hut, where one was frozen and returned to New Zealand for chlorophyll-a and organic

carbon content determination, while the other was stored at outside

temperatures until processed (within 3 days of collection), when soil invertebrates were extracted using water ﬂotation and Baermann funnel techniques See Sinclair and Sjursen (2001) for details of invertebrate extraction, and soil chlorophyll-a, organic content and salinity determination Nematodes were identified according to Timm (1971)

Data analysis

Presence or absence of G. hodgsom' and S. mollz's in a location was determined by combining presence-absence data from both stone surveys in the field and soil samples Presence or absence of other

Table 1 Environmental variables recorded at each sampling location invertebrates was determined from soil extractions Records for all species of nematodes were combined for statistical analysis Inde- pendence of occurrence at locations by different invertebrate groups was tested using G tests on 2 X 2 contingency tables (Sokal and Rohlf 1981)",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2657,1123,84,452,155,1,999
2222,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Keble Valley,4743,4745,25919,25931,e_4,"Sub- jectively, Keble Valley has high densities of arthro— pods, and an area with comparable arthropod density

397

(b)

(d)

m glam?",0,1,4.663439094112067,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1504,455,28,203,56,1,999
2223,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,McDonald Beach,3425,3427,19124,19138,e_4,"In penguin rookeries, sampling was conducted at pond, stream and snowbank edges, in areas between penguin mounds, and in guano-rich areas adjacent to penguin mounds Beaches were di- vided into areas close to and far from streams, and sampling was conducted over the width of the beach at three even intervals from the sea Samples were also taken near ponds at McDonald Beach and between Cinder and Alexander Hills (Fig 1)",0,0,4.951121166563848,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2822,1263,98,495,175,1,999
2224,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Keble Valley,4743,4745,25919,25931,e_4,"Sub- jectively, Keble Valley has high densities of arthro— pods, and an area with comparable arthropod density

397

(b)

(d)

m glam?",0,1,4.663439094112067,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1504,455,28,203,56,1,999
2225,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,4601,4603,25189,25198,e_4,"2a—d Map of locations where invertebrates were detected at Cape Bird, Ross Island, Antarctica (O = sam- pling locations) 21",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1646,547,36,233,67,1,999
2226,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,4604,4606,25200,25211,e_4,"2a—d Map of locations where invertebrates were detected at Cape Bird, Ross Island, Antarctica (O = sam- pling locations) 21",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1643,545,36,233,67,1,999
2227,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,4711,4713,25735,25744,e_4,"Sites indicated with lines are where invertebrates were identified from samples taken from other than in the present survey

first record of Scotmema lindsayae at Cape Bird",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1536,478,32,209,59,1,999
2228,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,New College Valley,3326,3329,18592,18610,e_4,"Sampling sites were selected on a stratified random basis to ensure even coverage of habitat types and geographic locations within the area Twelve square kilometres of the ice-free area at Cape Bird (excluding the restricted zone of New College Valley SPA No. 20) was divided into 14 areas, and sampling stratified within these ar- eas",0,0,4.951121166563848,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2920,1347,107,522,194,1,999
2229,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,4711,4713,25735,25744,e_4,"Sites indicated with lines are where invertebrates were identified from samples taken from other than in the present survey

first record of Scotmema lindsayae at Cape Bird",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1536,478,32,209,59,1,999
2230,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,4604,4606,25200,25211,e_4,"2a—d Map of locations where invertebrates were detected at Cape Bird, Ross Island, Antarctica (O = sam- pling locations) 21",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1643,545,36,233,67,1,999
2231,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,4711,4713,25735,25744,e_4,"Sites indicated with lines are where invertebrates were identified from samples taken from other than in the present survey

first record of Scotmema lindsayae at Cape Bird",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1536,478,32,209,59,1,999
2232,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,6470,6472,34634,34643,e_4,"There is an interesting apparent division in nematode fauna between Scollnema, which is found in higher, saltier and more southern soils far from penguin

Table 3 Ranges of soil physico-chemical parameters measured at 103 locations at Cape Bird (n.d. not detectable)

",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,219,190,16,47,26,1,999
2233,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Dependency,10023,10025,53127,53142,e_4,J Zool Lond 250:425—436 Block W (1985) Ecological and physiological studies of terrestrial arthropods in the Ross Dependency 1984—85 Br Antarct Surv,0,0,6.049733455231958,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3772,1219,111,427,158,1,999
2234,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,8223,8225,43853,43862,e_4,"The exception appears to be Panagrolaimus davidi, which has a predominantly coastal distribution (Whar- ton and Brown 1989), and appears closely related to the northern Adélie penguin rookery at Cape Bird",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1972,652,75,219,82,1,999
2235,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,8329,8331,44501,44512,e_4,"However, there are few details of Antarctic nematode distribution outside the McMurdo Sound area, and a lack of under— standing of invertebrate dispersal processes in Antarctica limits the interpretation of this apparent relationship On a landscape scale, arthropod distribution in the McMurdo Sound region appears partially decoupled from macroscopic vegetation distribution (Janetschek 1967; Sinclair and Sjursen, 2001), with only the two mite species significantly associated with the presence of macroscopic vegetation This is a similar pattern to that Sinclair and Sjursen (2001) described over a scale of metres in the same area of Ross Island",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2078,744,81,243,99,1,999
2236,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Geology,10163,10165,53906,53918,e_4,"A potential invertebrate indicator of climate change on sub-Antarctic South Georgia Cryo-Lett 21:69 Davidson MM, Broady PA (1996) Analysis of gut contents of Gomphiocephalus hodgsom' Carpenter (Collembola: Hypogastr- uridae) at Cape Geology, Antarctica Polar Biol 16:463—467 Duncan KW (1979)",0,0,6.049733455231958,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3912,1318,112,445,168,1,999
2237,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,8223,8225,43853,43862,e_4,"The exception appears to be Panagrolaimus davidi, which has a predominantly coastal distribution (Whar- ton and Brown 1989), and appears closely related to the northern Adélie penguin rookery at Cape Bird",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1972,652,75,219,82,1,999
2238,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Taylor Valley,10426,10428,55422,55435,e_4,"A New Zealand science strategy for Antarctica and the Southern Ocean Antarctica New Zealand miscella- neous series no 4 Antarctica New Zealand, Christchurch

Powers LE, Ho M, Freckman DW, Virginia RA (1998) Distribu-

tion, community structure, and microhabitats of soil inverte- brates along an elevational gradient in Taylor Valley, Antarctica Arct Alp Res 30:133—141 Quartermain LB (1967) South to the Pole: the early history of the Ross Sea Sector, Antarctica.",0,0,6.049733455231958,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,4175,1506,114,488,189,1,999
2239,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,"Canada Gla-

cier,",10545,10550,56038,56056,e_4,"In- vertebrates associated with moss communities at Canada Gla-

cier, southern Victoria Land, Antarctica.",0,0,5.356586274672012,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,4294,1591,115,502,199,1,999
2240,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Keble Valley,10576,10578,56210,56222,e_4,"Polar Biol 13:157—162

Sinclair BJ, Sjursen H (2001) Terrestrial invertebrate abundance across a habitat transect in Keble Valley, Ross Island, Antarctica Pedobiologia 45:57—69 Smith DJ (1970)",0,1,4.663439094112067,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,4325,1611,115,505,201,1,999
2241,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,8329,8331,44501,44512,e_4,"However, there are few details of Antarctic nematode distribution outside the McMurdo Sound area, and a lack of under— standing of invertebrate dispersal processes in Antarctica limits the interpretation of this apparent relationship On a landscape scale, arthropod distribution in the McMurdo Sound region appears partially decoupled from macroscopic vegetation distribution (Janetschek 1967; Sinclair and Sjursen, 2001), with only the two mite species significantly associated with the presence of macroscopic vegetation This is a similar pattern to that Sinclair and Sjursen (2001) described over a scale of metres in the same area of Ross Island",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2078,744,81,243,99,1,999
2242,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,8539,8541,45738,45747,e_4,"The tenuous relationship between the invertebrate fauna and macroscopic vegetation demonstrated here suggests that if representative protection of terrestrial invertebrates has been achieved, it is due more to good luck than to good management It is clear that the abiotic environment has some effect on the distribution of invertebrates at Cape Bird.",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2288,925,97,287,127,1,999
2243,G. hodgsoni,6249,6251,33385,33396,e_39,"G. hodgsoni and Stereotydeus mollis were more likely to be recorded at sites with a greater slope

Discussion

Cape Bird is a substantial ice-free area, which is highly accessible and often visited, yet in spite of the presence of an area specifically designed to protect terrestrial ecosystems (New College Valley SPA No. 20), very little is known about invertebrate distribution.",0,0,3.747148362237912,1,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,McMurdo Sound,8270,8272,44149,44162,e_4,"However, there are few details of Antarctic nematode distribution outside the McMurdo Sound area, and a lack of under— standing of invertebrate dispersal processes in Antarctica limits the interpretation of this apparent relationship On a landscape scale, arthropod distribution in the McMurdo Sound region appears partially decoupled from macroscopic vegetation distribution (Janetschek 1967; Sinclair and Sjursen, 2001), with only the two mite species significantly associated with the presence of macroscopic vegetation This is a similar pattern to that Sinclair and Sjursen (2001) described over a scale of metres in the same area of Ross Island",0,1,9.326878188224134,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2019,695,77,232,90,1,999
